"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3365711,"November 28, 2025",Tennessee,Antioch,"5400 block of Bell Forge Ln E",0,1,0,0,0,N/A
3365702,"November 28, 2025",Florida,"Fort Lauderdale (Lauderhill)","7505 NW 44th St",0,1,0,0,0,N/A
3365700,"November 28, 2025",Florida,Jacksonville,"9100 block of Warwickshire Rd",1,0,0,0,0,N/A
3365427,"November 28, 2025","New Mexico",Albuquerque,"920 Continental Loop SE",1,0,0,0,0,N/A
3365339,"November 28, 2025",California,"Los Angeles","800 block of S Vermont Ave",0,0,0,1,0,N/A
3366729,"November 28, 2025",Florida,Davenport,N/A,0,2,0,0,1,N/A
3365365,"November 28, 2025","New York",Syracuse,"1200 block of Spring St",0,1,0,0,0,N/A
3365410,"November 28, 2025",Illinois,Chicago,"700 block of N Leamington Ave",0,1,0,0,0,N/A
3365692,"November 28, 2025",Nevada,"Las Vegas","3600 block of W Ali Baba Ln",0,1,0,0,0,N/A
3366897,"November 28, 2025",Delaware,"Lewes (Lewes Beach)","825 Kings Hwy",0,1,0,0,0,N/A
3365521,"November 28, 2025",Colorado,Rockvale,"400 block of Twin Pines Ave",1,0,0,0,0,N/A
3365402,"November 28, 2025",Virginia,Alexandria,"2800 block of Telek Pl",0,1,0,0,0,N/A
3365545,"November 28, 2025",California,"Santa Clara","2855 Stevens Creek Blvd",0,3,0,0,1,N/A
3365393,"November 28, 2025",Arizona,Phoenix,"S Central Ave and E Baseline Rd",0,1,0,0,1,N/A
3365252,"November 28, 2025",Texas,Houston,"11107 S Post Oak Rd",1,1,0,0,0,N/A
3367427,"November 28, 2025",Louisiana,Calhoun,"Brownlee Rd",1,0,0,0,1,N/A
3365678,"November 28, 2025",Georgia,Columbus,"J R Allen Pkwy and Bradley Park Dr",0,1,0,0,0,N/A
3365668,"November 28, 2025",Georgia,Hinesville,"800 block of Bacon Rd",0,1,0,0,1,N/A
3365665,"November 28, 2025",Georgia,Atlanta,"791 Metropolitan Pkwy SW",0,1,0,0,0,N/A
3368331,"November 28, 2025",Iowa,Goldfield,"3372 210th St",1,0,0,0,0,N/A
3365617,"November 28, 2025",Arizona,"Vail (Corona De Tucson)","400 block of S Stone Bench Rd",0,0,1,0,0,N/A
3365662,"November 28, 2025","North Carolina",Wilson,"NC-42 and Baybrook Dr",0,1,0,0,0,N/A
3365421,"November 28, 2025",Pennsylvania,Philadelphia,"800 block of E Madison St",1,0,0,0,0,N/A
3365651,"November 28, 2025",California,Bakersfield,"3700 N Chester Ave",0,2,0,0,0,N/A
3365615,"November 28, 2025",Michigan,Detroit,"5100 block of W Chicago St",1,0,0,0,0,N/A
3366063,"November 28, 2025",Arkansas,"Little Rock","20500 block of Frazier Pike",2,1,0,0,0,N/A
3365358,"November 28, 2025",Virginia,Richmond,"3700 block of McGuire Dr",1,0,0,0,1,N/A
3365473,"November 28, 2025","South Carolina","Rock Hill","2300 block of Eden Terrace",1,1,0,0,0,N/A
3365605,"November 28, 2025","South Carolina",Spartanburg,"Whitlock St",0,1,0,0,0,N/A
3365262,"November 28, 2025",Texas,Houston,"1205 Almeda Genoa Rd",0,1,0,0,0,N/A
3365611,"November 28, 2025",Michigan,"Trenton (Brownstown Township)","26000 block of Ingram Dr",0,0,0,1,0,N/A
3368912,"November 28, 2025",Colorado,Greeley,"800 block of E 20th Street Rd",1,0,0,0,1,N/A
3365504,"November 28, 2025",Idaho,Boise,"S Phillippi St and W Almador Way",1,0,0,0,0,N/A
3365567,"November 28, 2025",Mississippi,Vicksburg,"1300 block of Washington St",0,1,0,0,0,N/A
3365549,"November 28, 2025",Virginia,Richmond,"1900 block of R St",1,0,0,0,0,N/A
3368202,"November 28, 2025",Texas,Andrews,"SE CR 2000",0,2,0,2,3,N/A
3365562,"November 28, 2025",Mississippi,Jackson,"Northview Dr",0,1,0,0,0,N/A
3366181,"November 28, 2025",Missouri,Independence,N/A,1,0,0,0,0,N/A
3365228,"November 28, 2025",Florida,"Fort Lauderdale","310 SW 2nd St",0,1,0,0,0,N/A
3365224,"November 28, 2025",Florida,"Fort Lauderdale (Davie)","5450 FL-7",0,1,0,0,0,N/A
3367324,"November 28, 2025",Alabama,Montgomery,"2600 block of Shadowood Ct",1,0,0,0,1,N/A
3365624,"November 28, 2025",Arizona,Phoenix,"2000 block of S 7th Ave",1,0,0,0,0,N/A
3365529,"November 28, 2025",Iowa,Davenport,"114 Myrtle St",2,1,0,0,2,N/A
3366132,"November 28, 2025","North Carolina",Coats,"338 N McKinley St",0,0,0,1,0,N/A
3366077,"November 28, 2025","North Carolina",Fayetteville,"Old Farm Rd and Cotton Valley Dr",0,1,0,0,0,N/A
3366070,"November 28, 2025","North Carolina",Albemarle,"400 block of Coggins Ave",0,1,0,0,0,N/A
3365603,"November 28, 2025",California,"San Bernardino","304 Northpark Blvd W",0,0,1,0,0,N/A
3368048,"November 28, 2025",Montana,"Great Falls","3rd St NW and Central Ave W",0,2,0,1,1,N/A
3365145,"November 28, 2025",Illinois,Chicago,"1300 block of N Lamon Ave",0,2,0,0,0,N/A
3365537,"November 28, 2025",Virginia,Richmond,"119 N 18th St",0,1,0,0,0,N/A
3367434,"November 28, 2025",Mississippi,Glen,"8 Co Rd 254",0,0,0,0,1,N/A
3365419,"November 28, 2025",Pennsylvania,Pittsburgh,"400 block of Omega St",1,0,0,0,0,N/A
3365136,"November 28, 2025",Texas,Austin,"9515 N Lamar Blvd",0,1,0,0,2,N/A
3369921,"November 28, 2025","North Carolina","Rocky Mount","Freer Dr",0,1,0,0,0,N/A
3365488,"November 28, 2025",Texas,Spring,"22100 block of Greengate Dr",0,0,2,0,1,N/A
3365104,"November 27, 2025",Indiana,Indianapolis,"3700 block of N Audubon Rd",1,1,0,0,0,N/A
3364682,"November 27, 2025","North Carolina",Maxton,"3000 block of Red Hill Rd",1,1,0,0,1,N/A
3366774,"November 27, 2025","South Carolina",Columbia,"5300 block of Fairfield Rd",1,0,0,0,1,N/A
3365066,"November 27, 2025",Michigan,Lachine,"M-65 and Leer Rd",0,0,0,1,0,N/A
3365138,"November 27, 2025",Illinois,Chicago,"5100 block of S Luna Ave",1,0,0,0,1,N/A
3365050,"November 27, 2025",Michigan,"Rochester (Rochester Hills)","1300 block of Rochdale Ct",0,1,0,0,2,N/A
3365481,"November 27, 2025",Tennessee,Luttrell,"Thomas Rd",0,1,0,0,1,N/A
3365351,"November 27, 2025",California,"Moreno Valley","13000 block of Heacock St",1,0,0,0,1,N/A
3367058,"November 27, 2025",Michigan,"Buena Vista","N 25th St & E Washington Rd",0,1,0,0,0,N/A
3366050,"November 27, 2025",Illinois,Gurnee,"I-94 and Grand Ave",0,1,0,0,1,N/A
3365456,"November 27, 2025",Nevada,Sparks,"E Greenbrae Dr and Los Amigos Dr",0,1,0,0,0,N/A
3365388,"November 27, 2025",Tennessee,Clarksville,"867 Heritage Pointe Dr",1,0,0,0,0,N/A
3365226,"November 27, 2025",Delaware,Dover,"50 block of Par Haven Dr",0,1,0,0,0,N/A
3365704,"November 27, 2025","South Carolina","North Charleston","4500 block of Dorchester Rd",0,1,0,0,0,N/A
3365425,"November 27, 2025","New York",Troy,"7th Ave and 111th St",0,1,0,0,0,N/A
3365238,"November 27, 2025",Florida,Orlando,"600 block of Cedar Bend Cir",2,0,0,0,1,N/A
3365423,"November 27, 2025",Pennsylvania,Philadelphia,"800 block of Emerson St",1,0,0,0,0,N/A
3365016,"November 27, 2025",Ohio,Columbus,"800 S Broadleigh Rd",1,0,0,0,0,N/A
3365092,"November 27, 2025",Indiana,Indianapolis,"5200 block of Corgan Way",1,0,0,0,0,N/A
3365377,"November 27, 2025","New York",Galway,"4771 Consaul Rd",0,1,1,0,0,N/A
3365676,"November 27, 2025",Georgia,Columbus,"3000 block of Ormand Dr",0,1,0,0,0,N/A
3365673,"November 27, 2025",Georgia,Ellabell,"3279 GA-204",0,0,0,1,0,N/A
3366809,"November 27, 2025","New Jersey","Penns Grove","N Virginia Ave and E Main St",0,0,1,0,0,N/A
3368293,"November 27, 2025","North Carolina",Nakina,"12 Lexie Lee Ln",0,1,0,0,1,N/A
3365009,"November 27, 2025",California,Lakewood,"Lakewood Blvd and South St",1,0,0,0,1,N/A
3365619,"November 27, 2025",Missouri,Florissant,"Mullanphy Ct",0,1,0,0,0,N/A
3369519,"November 27, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3367662,"November 27, 2025",Florida,Maitland,"Summit Centre Way",1,0,0,0,1,N/A
3365302,"November 27, 2025",Virginia,Norfolk,"7200 block of Marcy St",0,1,0,0,0,N/A
3365586,"November 27, 2025",Oklahoma,Newalla,"Armadillo Dr",1,0,0,0,1,N/A
3365142,"November 27, 2025",Texas,Beaumont,"1020 Lilac Ln",0,1,0,0,1,N/A
3365231,"November 27, 2025",Texas,"Fort Worth","E Loop 820 and Sun Valley Dr",0,1,0,0,0,N/A
3364659,"November 27, 2025",Texas,Houston,"8000 block of Dodiewood Ln",0,2,0,0,1,N/A
3365282,"November 27, 2025",Virginia,Barboursville,"Toms Rd",0,1,0,0,0,N/A
3368908,"November 27, 2025",Arizona,"Dolan Springs","12000 block of N Round Island Rd",1,0,0,0,1,N/A
3364642,"November 27, 2025",Florida,"Fort Pierce","1600 block of US-1",0,1,0,0,0,N/A
3365248,"November 27, 2025",Florida,Tampa,"4100 block of Charter Oak Ct",1,0,0,0,0,N/A
3364690,"November 27, 2025",Maryland,"Gwynn Oak (Woodlawn)","5700 block of Johnnycake Rd",0,1,0,0,0,N/A
3365216,"November 27, 2025",Nebraska,Omaha,"4404 N 30th St",0,1,0,0,0,N/A
3365236,"November 27, 2025",Delaware,Wilmington,"600 block of N West St",0,1,0,0,0,N/A
3367555,"November 27, 2025",Louisiana,Rayne,I-10,0,1,0,0,1,N/A
3365222,"November 27, 2025",Florida,"Fort Myers","2980 Edison Ave",0,1,0,0,0,N/A
3365218,"November 27, 2025",Florida,Cantonment,"Tate Rd and Dolphin Rd",0,2,0,0,0,N/A
3365018,"November 27, 2025",California,"Orange Cove","9th St and South Ave",1,1,0,0,0,N/A
3365202,"November 27, 2025","District of Columbia",Washington,"300 block of Evarts St NE",0,1,0,0,0,N/A
3365205,"November 27, 2025",Louisiana,Westwego,"30 block of Marigold Ln",1,0,0,0,1,N/A
3365196,"November 27, 2025",Wisconsin,Milwaukee,"W Fairmount Ave and N Teutonia Ave",0,1,0,0,0,N/A
3365170,"November 27, 2025",Alabama,Cullman,"County Rd 1107",0,1,0,0,0,N/A
3365159,"November 27, 2025",Iowa,Dougherty,"Co Hwy C13 and Franklin Ave",0,0,0,1,1,N/A
3364560,"November 27, 2025",Illinois,Chicago,"1222 W 111th Pl",1,0,0,0,0,N/A
3365180,"November 27, 2025","North Carolina",Goldsboro,N/A,0,1,0,0,0,N/A
3365165,"November 27, 2025",California,Fresno,"S Tupman St and E George St",0,1,0,0,0,N/A
3365148,"November 27, 2025",Illinois,Chicago,"8100 block of S Maryland Ave",0,1,0,0,0,N/A
3366613,"November 27, 2025",Indiana,Pekin,"9000 block of Bush Rd",1,0,0,0,1,N/A
3365084,"November 27, 2025",Indiana,Indianapolis,"2900 block of Campanile Dr",0,1,0,0,1,N/A
3365040,"November 27, 2025",Pennsylvania,Washington,"127 N Main St",0,1,0,0,0,N/A
3365187,"November 27, 2025",Arkansas,"North Little Rock","3600 block of Gum St",1,0,0,0,1,N/A
3367384,"November 27, 2025",Arkansas,"Pine Bluff","W 28th Ave",0,1,0,0,1,N/A
3366018,"November 27, 2025",Texas,"La Feria","200 block of N Main St",0,0,0,1,0,N/A
3365508,"November 27, 2025","New Jersey",Newark,"80 block of N Munn Ave",0,1,0,0,0,N/A
3365660,"November 27, 2025","North Carolina","Rocky Mount","814 Sunset Ave",1,0,0,0,0,N/A
3365123,"November 27, 2025",Michigan,Detroit,"Dearborn St and Thaddeus St",0,1,0,0,0,N/A
3365177,"November 27, 2025",Georgia,Ellenwood,"3031 Wentworth Ave",1,0,0,0,1,N/A
3365110,"November 27, 2025",Georgia,Atlanta,"44 Lethea St SE",0,1,0,0,0,N/A
3364311,"November 26, 2025",Wisconsin,Milwaukee,"1900 block of S Winona Ln",0,1,0,0,0,N/A
3364296,"November 26, 2025",Florida,"North Miami Beach","170 NW 158th St",0,2,0,0,0,N/A
3365090,"November 26, 2025",Arizona,Glendale,"5902 W Royal Palm Rd",0,1,0,0,0,N/A
3365073,"November 26, 2025",Michigan,Detroit,N/A,0,2,0,0,0,N/A
3364287,"November 26, 2025",Indiana,Indianapolis,"E 21st St and N Sherman Dr",0,1,0,0,0,N/A
3364026,"November 26, 2025",Wisconsin,Milwaukee,"1400 block of W Center St",0,1,0,0,0,N/A
3364608,"November 26, 2025","New York","Corona (Queens)","11-12 30th Dr",0,1,0,0,0,N/A
3364275,"November 26, 2025",Minnesota,Minneapolis,"2800 block of 16th Ave S",0,1,0,0,0,N/A
3364013,"November 26, 2025",Michigan,Inkster,"30100 Michigan Ave",0,1,1,0,0,N/A
3364236,"November 26, 2025",Georgia,"Atlanta (East Point)","1607 Connally Dr",1,0,0,0,1,N/A
3364277,"November 26, 2025",Indiana,Indianapolis,"2000 block of Kildare Ave",1,0,0,0,0,N/A
3364219,"November 26, 2025",Georgia,Atlanta,N/A,0,1,0,0,0,N/A
3364163,"November 26, 2025",Michigan,Detroit,"17600 block of Cooley St",0,2,0,0,0,N/A
3364139,"November 26, 2025",Michigan,Detroit,"6300 block of Farmbrook St",0,1,0,0,0,N/A
3364118,"November 26, 2025",Michigan,Detroit,"16100 block of Plymouth Rd",0,1,0,0,0,N/A
3364113,"November 26, 2025",Minnesota,"Lake Elmo","MN-36 and Highlands Trail N",1,0,0,0,0,N/A
3364060,"November 26, 2025",Virginia,Norfolk,"123 W Ocean View Ave",1,0,0,1,0,N/A
3364104,"November 26, 2025",Michigan,Detroit,"Canonbury Ave and Portlance Ave",0,1,0,0,0,N/A
3364405,"November 26, 2025",Washington,Midland,"104th St E and 13th Ave Ct E",0,1,0,0,0,N/A
3364801,"November 26, 2025",California,"San Francisco","2100 block of Geneva Ave",0,1,0,0,0,N/A
3364128,"November 26, 2025",California,Escondido,"W 13th Ave and S Centre City Pkwy",0,0,0,1,1,N/A
3365429,"November 26, 2025","New York",Albany,"200 block of Colonie St",0,1,0,0,0,N/A
3364079,"November 26, 2025",Texas,Laredo,"2900 block of Longfellow Ct",1,0,0,0,0,N/A
3364076,"November 26, 2025",Texas,Killeen,"1900 block of Monte Carlo Ln",1,1,0,0,0,N/A
3364730,"November 26, 2025",California,Oakland,"2000 block of 27th Ave",0,1,0,1,1,N/A
3364398,"November 26, 2025",Ohio,Columbus,"Canonby Pl",0,1,0,0,0,N/A
3364728,"November 26, 2025",California,Oakland,"1700 block of 28th Ave",1,0,0,0,0,N/A
3366365,"November 26, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3364045,"November 26, 2025",Texas,Houston,"Scott St and Barberry Dr",0,1,0,0,0,N/A
3364120,"November 26, 2025","New York",Nesconset,"134 Shenandoah Blvd",1,0,0,1,0,N/A
3364708,"November 26, 2025",Ohio,Cleveland,"7300 block of Wade Park Ave",0,1,0,0,0,N/A
3364095,"November 26, 2025",Texas,"San Antonio","Lombrano St and N Hamilton Ave",0,1,0,0,0,N/A
3365680,"November 26, 2025",Alabama,"Phenix City","42 Cricket Dr",1,0,0,0,0,N/A
3364622,"November 26, 2025","New York",Syracuse,"317 Tully St",1,0,0,0,0,N/A
3364700,"November 26, 2025",Ohio,Cleveland,"10600 block of Moulton Ave",0,1,0,0,0,N/A
3363895,"November 26, 2025","District of Columbia",Washington,"841 17th St NW",1,1,0,1,0,N/A
3364679,"November 26, 2025",Missouri,"Saint Louis","10000 block of Cloverdale Dr",1,0,0,0,1,N/A
3363706,"November 26, 2025","North Carolina","Rocky Mount","1400 block of S Franklin St",1,1,0,0,2,N/A
3364696,"November 26, 2025",Virginia,"Newport News","3300 block of Washington Ave",1,0,0,0,0,N/A
3363966,"November 26, 2025",Louisiana,Ponchatoula,"10000 block of LA-22",0,1,0,0,1,N/A
3365344,"November 26, 2025",Virginia,"Newport News","4500 block of Jefferson Ave",1,0,0,0,1,N/A
3364582,"November 26, 2025",Colorado,Greeley,"21st Ave and 16th St",0,0,1,0,0,N/A
3365310,"November 26, 2025",Virginia,Portsmouth,"Jefferson St and 7th St",0,1,0,0,0,N/A
3363926,"November 26, 2025",Nevada,"Las Vegas","5800 block of E Charleston Blvd",0,1,0,0,0,N/A
3363922,"November 26, 2025","South Carolina",Spartanburg,"Winterhaven Rd",0,1,0,0,0,N/A
3364657,"November 26, 2025",Florida,"Hallandale (Hallandale Beach)",N/A,0,1,0,0,0,N/A
3364651,"November 26, 2025",Florida,"Fort Lauderdale (Oakland Park)","5800 block of N Andrews Ave",0,1,0,0,0,N/A
3364646,"November 26, 2025",Tennessee,Antioch,"500 block of Owendale Dr",0,1,0,0,0,N/A
3364644,"November 26, 2025",Florida,Jacksonville,"2100 block of Thiervy Dr",0,1,0,0,0,N/A
3364006,"November 26, 2025",Maryland,Baltimore,"1000 block of E Monument St",2,0,0,0,0,N/A
3364648,"November 26, 2025",Missouri,Columbia,"3800 block of Triple Crown Dr",1,0,0,0,1,N/A
3363821,"November 26, 2025",Utah,"Salt Lake City (Kearns)","5500 block of W Nautilus Dr",0,2,0,0,1,N/A
3364502,"November 26, 2025",Tennessee,Memphis,"Faxon Ave and Baltic St",0,1,0,0,1,N/A
3364630,"November 26, 2025",Mississippi,Kokomo,"640 US-98",1,0,0,1,1,N/A
3364718,"November 26, 2025",California,Bakersfield,"6213 Tallulah Falls Ct",1,0,0,0,1,N/A
3364351,"November 26, 2025",Illinois,Decatur,"500 block of N Water St",1,0,0,0,0,N/A
3364614,"November 26, 2025",Illinois,Chicago,"50 block of S Cicero Ave",0,2,0,0,0,N/A
3364611,"November 26, 2025","New York",Bronx,"851 Melrose Ave",0,2,0,0,0,N/A
3364604,"November 26, 2025","New York",Bronx,"Ryer Ave and E 184th St",0,2,0,0,0,N/A
3364115,"November 26, 2025","New York",Brooklyn,"Fulton St and Jay St",0,2,0,0,0,N/A
3363775,"November 26, 2025",Arizona,Peoria,"N 89th Ave and W Peoria Ave",0,0,0,1,0,N/A
3365523,"November 26, 2025",Arkansas,Omaha,"Boat Dock Rd W",0,1,0,0,1,N/A
3365184,"November 26, 2025","North Carolina","Spring Lake","Velier Ave",0,1,0,0,0,N/A
3365173,"November 26, 2025","North Carolina",Greensboro,"1700 block of Rainbow Dr",1,0,0,0,0,N/A
3365167,"November 26, 2025","North Carolina",Fayetteville,"3719 Bragg Blvd",1,0,0,0,1,N/A
3364698,"November 26, 2025",Oklahoma,"Oklahoma City","13 Allenhurst Ave",1,0,0,0,2,N/A
3365476,"November 26, 2025",Illinois,"East Saint Louis (Cahokia Heights)","4900 block of Piggott Ave",1,1,0,0,1,N/A
3364578,"November 26, 2025",Colorado,Denver,"1100 block of N Broadway",0,3,0,0,0,N/A
3365132,"November 26, 2025",Illinois,Chicago,"1500 block of S St Louis Ave",0,1,0,0,0,N/A
3365068,"November 26, 2025",Washington,"Federal Way","1928 S Commons",1,0,0,0,1,N/A
3364537,"November 26, 2025",Illinois,Chicago,"Roosevelt Rd and S Millard Ave",1,1,0,0,0,N/A
3364540,"November 26, 2025",Illinois,Chicago,"9500 block of S Dobson Ave",0,1,0,0,0,N/A
3364533,"November 26, 2025",Illinois,Chicago,"25th St and S Homan Ave",0,1,0,0,0,N/A
3364525,"November 26, 2025",Illinois,Chicago,"S Wood St and W 56th St",0,1,0,0,0,N/A
3364514,"November 26, 2025",Illinois,Chicago,"100 block of S Cicero Ave",0,2,0,0,0,N/A
3364517,"November 26, 2025",Kentucky,Louisville,"1000 block of S 29th St",1,0,0,0,0,N/A
3364498,"November 26, 2025",Pennsylvania,Philadelphia,"6900 block of Ogontz Ave",0,1,0,0,0,N/A
3364494,"November 26, 2025",Pennsylvania,Pittsburgh,"300 block of Onyx Ave",0,1,0,0,0,N/A
3367952,"November 26, 2025",Indiana,Indianapolis,"51st St",0,1,0,0,1,N/A
3364313,"November 26, 2025",Indiana,Evansville,"1756 Marshall Ave",1,2,0,0,0,N/A
3364069,"November 26, 2025",Tennessee,Joelton,"1000 block of Pickle Knight Rd",0,2,0,1,0,N/A
3364574,"November 26, 2025",Alabama,Mobile,"600 block of Reynolds Ave",0,1,0,0,0,N/A
3364375,"November 26, 2025",Florida,"Port Richey","Robilina Rd",0,1,0,0,3,N/A
3364348,"November 26, 2025","North Carolina",Wilson,"1602 Martin Luther King Jr Pkwy",0,1,0,0,0,N/A
3363954,"November 26, 2025",Nevada,"Sun Valley","4005 Moorpark Ct",0,1,0,0,0,N/A
3364353,"November 26, 2025","South Carolina","North Charleston","5900 Rivers Ave",0,1,0,0,1,N/A
3364584,"November 26, 2025",Alabama,Montgomery,"2900 block of Steeplechase Ln",1,0,0,0,0,N/A
3363790,"November 25, 2025",Arizona,Phoenix,"950 N 19th St",1,1,0,0,0,N/A
3363346,"November 25, 2025",Ohio,Toledo,"3000 block of Mulberry St",1,0,0,0,1,N/A
3363475,"November 25, 2025","North Carolina",Charlotte,"4020 Freedom Dr",1,0,0,0,0,N/A
3364029,"November 25, 2025",Wisconsin,Milwaukee,"N 52nd St and W Lloyd St",1,0,0,0,0,N/A
3363324,"November 25, 2025",Indiana,"East Chicago","4759 Drummond St",1,0,0,0,0,N/A
3363062,"November 25, 2025",Indiana,Franklin,"2280 McClain Dr",0,0,1,0,0,N/A
3363194,"November 25, 2025",Illinois,Chicago,"4759 Drummond St",1,0,0,0,0,N/A
3363030,"November 25, 2025",Wisconsin,Milwaukee,"N 35th St and W Galena St",1,0,0,0,0,N/A
3367190,"November 25, 2025",Alabama,Tuscaloosa,"8800 block of Old Marion Rd",0,1,0,0,1,N/A
3362665,"November 25, 2025",Louisiana,Opelousas,"1300 block of Trosclair St",0,1,0,0,1,N/A
3369755,"November 25, 2025",Illinois,"Barrington (North Barrington)","Illinois Rte 59 and Golfview Dr",0,0,0,1,0,N/A
3364224,"November 25, 2025",California,"Sun Valley","9850 Lanark St",0,1,0,0,1,N/A
3364215,"November 25, 2025",California,Oakland,"1000 block of 63rd St",0,1,0,0,0,N/A
3363659,"November 25, 2025",Georgia,Atlanta,"361 Oliver St NW",1,0,0,0,0,N/A
3364212,"November 25, 2025",Michigan,Cheboygan,"Riggsville Rd and Woiderski Rd",1,0,0,0,0,N/A
3367942,"November 25, 2025","South Carolina","Myrtle Beach","516 Piedmont Ave",0,0,0,0,1,N/A
3364126,"November 25, 2025",Georgia,Macon,"1745 Rocky Creek Rd",0,1,0,0,0,N/A
3364402,"November 25, 2025",Washington,"Moses Lake","4800 block of Stratford Rd NE",0,1,0,0,1,N/A
3363511,"November 25, 2025",Hawaii,"Mountain View","18-1314 Volcano Rd",1,0,0,0,1,N/A
3363068,"November 25, 2025",Pennsylvania,Philadelphia,"2100 block of N 32nd St",1,0,0,0,0,N/A
3367936,"November 25, 2025",Florida,Midway,"Redwood Ln and Santa Rosa Dr",1,0,0,0,0,N/A
3363064,"November 25, 2025",Oregon,Portland,"SE 165th Ave and Division St",0,1,0,0,0,N/A
3363043,"November 25, 2025",Georgia,Statesboro,"1800 block of Chandler Rd",0,1,0,0,0,N/A
3364097,"November 25, 2025",Virginia,Norfolk,"123 W Ocean View Ave",0,0,0,1,1,N/A
3362975,"November 25, 2025",Georgia,Lagrange,"200 block of Laurel Ln",0,0,0,1,0,N/A
3362933,"November 25, 2025",Minnesota,"Minneapolis (Plymouth)","6110 Quinwood Ln N",0,0,0,1,1,N/A
3365697,"November 25, 2025",Florida,Deland,"Curry Rise Ct",0,1,0,0,1,N/A
3364051,"November 25, 2025",California,"Los Angeles","9800 block of Lanark St",0,1,0,0,1,N/A
3364033,"November 25, 2025",Texas,Houston,"11770 block of Westheimer Rd",1,0,0,0,3,N/A
3364041,"November 25, 2025",Virginia,Chesapeake,"3244 Western Branch Blvd",1,0,0,0,0,N/A
3367828,"November 25, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3364111,"November 25, 2025",California,Roseville,"9245 Walerga Rd",0,0,1,0,0,N/A
3363080,"November 25, 2025",Michigan,"Highland Park","14101 Woodward Ave",1,0,0,0,0,N/A
3364023,"November 25, 2025",Minnesota,"Saint Paul","Sherburne Ave and N Kent St",0,1,0,0,0,N/A
3363143,"November 25, 2025",Louisiana,Shreveport,"1400 block of W 59th St",0,1,0,0,0,N/A
3362900,"November 25, 2025",Florida,Jacksonville,"200 block of S Lane Ave",1,0,0,0,0,N/A
3363522,"November 25, 2025","North Carolina",Weldon,"100 block of Washington Ave",0,1,0,0,1,N/A
3363942,"November 25, 2025",Illinois,Chicago,"4900 block of N Harding Ave",0,1,0,0,0,N/A
3363919,"November 25, 2025",Connecticut,Meriden,"I-691 and Lewis Ave",0,2,0,0,0,N/A
3363389,"November 25, 2025",Louisiana,Shreveport,N/A,0,1,0,0,0,N/A
3363391,"November 25, 2025",Louisiana,Shreveport,"8200 block of Kingston Rd",0,1,0,0,0,N/A
3362868,"November 25, 2025",Utah,"Salt Lake City (Murray)","6190 S State St",0,0,0,1,1,N/A
3363531,"November 25, 2025",Tennessee,Memphis,"3136 Summer Ave",0,1,0,0,1,N/A
3363860,"November 25, 2025",Louisiana,"New Orleans","7800 Block of Star St",0,1,0,0,0,N/A
3363855,"November 25, 2025",Louisiana,"New Orleans","13700 block of Chef Menteur Hwy",0,1,0,0,0,N/A
3365404,"November 25, 2025",Arizona,"Gold Canyon","6400 block of US-60",0,0,1,0,0,N/A
3363213,"November 25, 2025",Kentucky,Lexington,"1700 block of Jennifer Rd",0,1,0,0,1,N/A
3364280,"November 25, 2025",Florida,"Pompano Beach","630 W Sample Rd",1,1,0,0,1,N/A
3363840,"November 25, 2025",Louisiana,"Baton Rouge","Plank Rd and Blount Rd",0,1,0,0,0,N/A
3363838,"November 25, 2025",Missouri,"Saint Louis","Warne Ave and Sullivan Ave",1,0,0,0,0,N/A
3364265,"November 25, 2025",Kentucky,Pikeville,"Rays Branch",0,2,0,0,1,N/A
3362690,"November 25, 2025",Arizona,"Tempe (Guadalupe)","Calle Guadalupe and Avenida del Yaqui",0,2,0,0,0,N/A
3363507,"November 25, 2025","North Carolina",Raleigh,"6521 Mount Herman Rd",1,0,0,0,1,N/A
3364598,"November 25, 2025",Arkansas,Berryville,"4000 block of County Rd",0,1,0,0,1,N/A
3362940,"November 25, 2025",Nebraska,Omaha,"N 60th St and Laurel Ave",0,1,0,0,0,N/A
3364589,"November 25, 2025",Arkansas,"North Little Rock","10804 Jacksonville-Cato Rd",1,0,0,0,1,N/A
3363742,"November 25, 2025",Alabama,Decatur,"Moulton St E and 6th Ave NE",0,1,0,0,0,N/A
3364021,"November 25, 2025",Minnesota,Monticello,"900 block of Golf Course Rd",0,0,0,1,1,N/A
3363764,"November 25, 2025",Alabama,Tuskegee,"Rainbow Dr and Washington St",2,0,0,0,0,N/A
3365517,"November 25, 2025",Colorado,Aurora,"E Smith Rd and Chambers Rd",0,1,0,0,0,N/A
3362703,"November 25, 2025",Connecticut,"New Haven","700 block of Congress Ave",1,1,1,0,0,N/A
3364530,"November 25, 2025",Illinois,Chicago,"S Burley Ave and E 88th St",0,1,0,0,0,N/A
3367976,"November 25, 2025",Indiana,Indianapolis,"I-465 and Mann Rd",0,1,0,0,0,N/A
3364450,"November 25, 2025",Illinois,"Rock Island","800 block of 14th St",0,1,0,0,0,N/A
3364447,"November 25, 2025",Tennessee,Nashville,"1100 block of Murfreesboro Pike",0,1,0,0,0,N/A
